X,Y,Z
-0.253906,0.687335,-2.29572
-0.246094,0.686335,-2.29146
-0.464844,0.679717,-2.29745
-0.461698,0.680299,-2.29993
-0.417327,0.680299,-2.29993
-0.410156,0.679323,-2.29577
-0.355469,0.679056,-2.29463
-0.347656,0.679584,-2.29688
-0.339844,0.684471,-2.29895
-0.339844,0.679926,-2.29834
-0.332569,0.680299,-2.29993
-0.268082,0.680299,-2.29993
-0.261719,0.687478,-2.29824
-0.261719,0.679823,-2.2979
-0.253906,0.679171,-2.29512
-0.464844,0.67227,-2.29991
-0.46242,0.672693,-2.30171
-0.422729,0.672693,-2.30171
-0.417969,0.679271,-2.30017
-0.417969,0.672028,-2.29888
-0.347656,0.671142,-2.29511
-0.339844,0.671773,-2.29779
-0.332031,0.680004,-2.3
-0.332031,0.672045,-2.29895
-0.324219,0.672277,-2.29994
-0.324219,0.677235,-2.30065
-0.317694,0.672693,-2.30171
-0.275014,0.672693,-2.30171
-0.269531,0.677682,-2.30054
-0.269531,0.672466,-2.30074
-0.261719,0.671937,-2.29849
-0.253906,0.671264,-2.29563
-0.464844,0.664713,-2.3019
-0.462342,0.665087,-2.3035
-0.427551,0.665087,-2.3035
-0.425781,0.667394,-2.30296
-0.425781,0.664889,-2.30265
-0.339844,0.6637,-2.29759
-0.332031,0.66388,-2.29836
-0.324219,0.664224,-2.29982
-0.316406,0.671803,-2.30192
-0.316406,0.664411,-2.30062
-0.308594,0.664639,-2.30159
-0.308594,0.671376,-2.30202
-0.300781,0.664694,-2.30182
-0.300781,0.669209,-2.30253
-0.292969,0.6648,-2.30228
-0.292969,0.670082,-2.30233
-0.285156,0.664567,-2.30128
-0.285156,0.67205,-2.30186
-0.277344,0.664354,-2.30037
-0.277344,0.671861,-2.30191
-0.269531,0.664105,-2.29931
-0.261719,0.663727,-2.2977
-0.472656,0.655781,-2.29804
-0.464844,0.657272,-2.30439
-0.4633,0.657481,-2.30528
-0.431474,0.657481,-2.30528
-0.425781,0.656458,-2.30092
-0.332031,0.655844,-2.29831
-0.324219,0.656154,-2.29963
-0.316406,0.656361,-2.30051
-0.308594,0.656464,-2.30095
-0.300781,0.656421,-2.30077
-0.292969,0.656576,-2.30143
-0.285156,0.656379,-2.30059
-0.277344,0.656338,-2.30041
-0.269531,0.655728,-2.29781
-0.472656,0.648472,-2.30109
-0.464844,0.649834,-2.30689
-0.464538,0.649876,-2.30707
-0.436641,0.649876,-2.30707
-0.433594,0.654104,-2.30608
-0.433594,0.649435,-2.30519
-0.316406,0.648194,-2.2999
-0.308594,0.648223,-2.30003
-0.300781,0.648275,-2.30025
-0.292969,0.648358,-2.3006
-0.285156,0.648393,-2.30075
-0.277344,0.648241,-2.30011
-0.472656,0.641555,-2.30581
-0.464844,0.648878,-2.3073
-0.467011,0.64227,-2.30885
-0.443064,0.64227,-2.30885
-0.441406,0.643476,-2.30857
-0.441406,0.642147,-2.30833
-0.433594,0.640966,-2.3033
-0.480469,0.633353,-2.30505
-0.472656,0.634303,-2.3091
-0.468682,0.634664,-2.31064
-0.447629,0.634664,-2.31064
-0.441406,0.633772,-2.30684
-0.480469,0.626358,-2.30944
-0.472656,0.630283,-2.31167
-0.474599,0.627058,-2.31242
-0.45557,0.627058,-2.31242
-0.449219,0.632277,-2.3112
-0.449219,0.626601,-2.31048
-0.488281,0.617978,-2.30793
-0.480469,0.619209,-2.31317
-0.476834,0.619453,-2.31421
-0.4611,0.619453,-2.31421
-0.457031,0.624565,-2.31301
-0.457031,0.619183,-2.31306
-0.449219,0.618071,-2.30832
-0.488281,0.61074,-2.31128
-0.480469,0.611734,-2.31552
-0.472656,0.614194,-2.31544
-0.472656,0.611688,-2.31532
-0.464844,0.611386,-2.31403
-0.464844,0.61694,-2.3148
-0.457031,0.610334,-2.30955
-0.488281,0.603246,-2.31354
-0.480469,0.603682,-2.3154
-0.472656,0.603361,-2.31403
-0.464844,0.602751,-2.31143
-0.488281,0.595522,-2.31482
-0.480469,0.59542,-2.31439
-0.472656,0.594926,-2.31229
-0.261719,0.420009,-2.35341
-0.253906,0.419943,-2.35313
-0.246094,0.420059,-2.35362
-0.277344,0.412316,-2.35483
-0.269531,0.412571,-2.35591
-0.261719,0.412385,-2.35512
-0.246094,0.412324,-2.35486
-0.238281,0.412335,-2.35491
-0.292969,0.404805,-2.35702
-0.285156,0.404823,-2.35709
-0.277344,0.404744,-2.35676
-0.269531,0.405133,-2.35841
-0.261719,0.405054,-2.35808
-0.253906,0.405006,-2.35787
-0.246094,0.404895,-2.3574
-0.238281,0.404898,-2.35741
-0.230469,0.404827,-2.35711
-0.269531,0.397329,-2.35935
-0.261719,0.397428,-2.35978
-0.253906,0.397375,-2.35955
-0.246094,0.397317,-2.35931
-0.238281,0.397355,-2.35946
-0.230469,0.397148,-2.35858
-0.214844,0.397227,-2.35892
-0.207031,0.397185,-2.35874
-0.277344,0.389603,-2.36063
-0.261719,0.389598,-2.36061
-0.253906,0.389828,-2.36158
-0.246094,0.389951,-2.36211
-0.238281,0.389644,-2.3608
-0.230469,0.389711,-2.36109
-0.222656,0.389531,-2.36032
-0.292969,0.381945,-2.36219
-0.285156,0.382624,-2.36508
-0.277344,0.38284,-2.366
-0.269531,0.382719,-2.36549
-0.261719,0.382616,-2.36505
-0.253906,0.382834,-2.36598
-0.246094,0.382909,-2.3663
-0.238281,0.382748,-2.36561
-0.230469,0.382427,-2.36424
-0.222656,0.382187,-2.36322
-0.292969,0.374529,-2.36478
-0.285156,0.375362,-2.36833
-0.277344,0.375752,-2.36999
-0.269531,0.377024,-2.37112
-0.272179,0.376068,-2.37134
-0.261719,0.376317,-2.37128
-0.253906,0.377331,-2.37104
-0.246094,0.377868,-2.37092
-0.238281,0.376511,-2.37124
-0.236479,0.376068,-2.37134
-0.230469,0.375785,-2.37013
-0.222656,0.375236,-2.3678
-0.214844,0.374862,-2.3662
-0.207031,0.374554,-2.36489
-0.292969,0.366983,-2.36682
-0.285156,0.367644,-2.36964
-0.277344,0.368404,-2.37288
-0.276463,0.368462,-2.37313
-0.230469,0.37289,-2.37209
-0.225123,0.368462,-2.37313
-0.222656,0.368314,-2.3725
-0.214844,0.368087,-2.37153
-0.207031,0.367659,-2.36971
-0.199219,0.367348,-2.36838
-0.191406,0.367088,-2.36727
-0.292969,0.359535,-2.36928
-0.285156,0.360086,-2.37163
-0.277344,0.360695,-2.37423
-0.275873,0.360856,-2.37491
-0.222656,0.366121,-2.37367
-0.214844,0.362378,-2.37455
-0.212208,0.360856,-2.37491
-0.207031,0.360685,-2.37418
-0.199219,0.36025,-2.37233
-0.191406,0.359894,-2.37081
-0.183594,0.359243,-2.36804
-0.300781,0.35176,-2.37035
-0.292969,0.351942,-2.37112
-0.285156,0.355324,-2.37621
-0.287205,0.35325,-2.3767
-0.277344,0.358497,-2.37546
-0.207031,0.355711,-2.37612
-0.205558,0.35325,-2.3767
-0.199219,0.35285,-2.37499
-0.191406,0.352419,-2.37316
-0.183594,0.352057,-2.37161
-0.175781,0.351575,-2.36956
-0.300781,0.344263,-2.3726
-0.292969,0.344667,-2.37432
-0.285156,0.349656,-2.37754
-0.285156,0.345229,-2.37671
-0.28017,0.345645,-2.37848
-0.26195,0.345645,-2.37848
-0.261719,0.345675,-2.37847
-0.261719,0.345643,-2.37848
-0.260717,0.345645,-2.37848
-0.253278,0.345645,-2.37848
-0.246094,0.346514,-2.37828
-0.246094,0.345556,-2.3781
-0.238281,0.345599,-2.37829
-0.238281,0.346318,-2.37832
-0.230469,0.345476,-2.37776
-0.230469,0.349163,-2.37766
-0.222656,0.345371,-2.37731
-0.222656,0.349416,-2.3776
-0.214844,0.345299,-2.37701
-0.214844,0.350913,-2.37724
-0.207031,0.345194,-2.37656
-0.207031,0.35189,-2.37701
-0.199219,0.344992,-2.3757
-0.191406,0.344863,-2.37515
-0.183594,0.34445,-2.37339
-0.300781,0.33675,-2.37477
-0.292969,0.337428,-2.37766
-0.285156,0.337865,-2.37953
-0.277344,0.341114,-2.37954
-0.277344,0.337865,-2.37953
-0.269531,0.337837,-2.37941
-0.269531,0.344319,-2.37879
-0.261719,0.345325,-2.37856
-0.262718,0.338039,-2.38027
-0.253906,0.342834,-2.37914
-0.253906,0.338025,-2.38021
-0.256541,0.338039,-2.38027
-0.246094,0.337967,-2.37996
-0.238281,0.337864,-2.37952
-0.230469,0.337771,-2.37913
-0.222656,0.337628,-2.37852
-0.214844,0.337482,-2.3779
-0.207031,0.337249,-2.3769
-0.199219,0.336884,-2.37535
-0.191406,0.336475,-2.3736
-0.183594,0.336406,-2.37331
-0.292969,0.328726,-2.37478
-0.285156,0.329736,-2.37908
-0.277344,0.329738,-2.37909
-0.269531,0.329855,-2.37959
-0.261719,0.337264,-2.38045
-0.261719,0.330179,-2.38097
-0.253906,0.330305,-2.38151
-0.246094,0.330394,-2.38188
-0.238281,0.330124,-2.38073
-0.230469,0.330023,-2.38031
-0.222656,0.329939,-2.37994
-0.214844,0.329561,-2.37834
-0.207031,0.329217,-2.37687
-0.199219,0.328829,-2.37522
-0.285156,0.321694,-2.37901
-0.277344,0.321926,-2.38
-0.269531,0.32209,-2.38069
-0.261719,0.322179,-2.38108
-0.253906,0.322256,-2.3814
-0.246094,0.322175,-2.38106
-0.238281,0.321927,-2.38
-0.230469,0.321756,-2.37927
-0.222656,0.321731,-2.37917
-0.214844,0.321273,-2.37722
-0.277344,0.313534,-2.37843
-0.269531,0.313876,-2.37989
-0.261719,0.313593,-2.37869
-0.253906,0.313472,-2.37817
-0.246094,0.313835,-2.37972
-0.238281,0.313688,-2.37909
-0.371094,0.878155,-2.25396
-0.363281,0.878551,-2.25565
-0.355469,0.878938,-2.2573
-0.347656,0.878964,-2.25741
-0.339844,0.878836,-2.25686
-0.332031,0.878657,-2.2561
-0.324219,0.878413,-2.25506
-0.316406,0.878356,-2.25482
-0.394531,0.870565,-2.25581
-0.386719,0.870976,-2.25757
-0.378906,0.87124,-2.25869
-0.371094,0.871679,-2.26056
-0.363281,0.871998,-2.26192
-0.355469,0.874306,-2.26241
-0.360001,0.872228,-2.2629
-0.347656,0.874524,-2.26236
-0.339844,0.873641,-2.26257
-0.332031,0.872943,-2.26273
-0.325587,0.872228,-2.2629
-0.324219,0.872193,-2.26275
-0.316406,0.871686,-2.26059
-0.308594,0.871357,-2.25919
-0.300781,0.870946,-2.25744
-0.410156,0.863543,-2.26009
-0.402344,0.86443,-2.26386
-0.394531,0.86459,-2.26455
-0.386719,0.866565,-2.26423
-0.393969,0.864623,-2.26469
-0.378906,0.867262,-2.26407
-0.371094,0.86878,-2.26371
-0.363281,0.870651,-2.26327
-0.324219,0.871929,-2.26297
-0.316406,0.867344,-2.26405
-0.310531,0.864623,-2.26469
-0.308594,0.86451,-2.26421
-0.300781,0.864203,-2.2629
-0.292969,0.863595,-2.26031
-0.285156,0.863168,-2.25849
-0.417969,0.857017,-2.26647
-0.417967,0.857017,-2.26647
-0.410156,0.860117,-2.26574
-0.402344,0.863637,-2.26492
-0.394531,0.864434,-2.26473
-0.308594,0.863639,-2.26492
-0.300781,0.85918,-2.26596
-0.297629,0.857017,-2.26647
-0.292969,0.856783,-2.26548
-0.285156,0.85628,-2.26333
-0.277344,0.855901,-2.26172
-0.269531,0.855294,-2.25913
-0.425781,0.849965,-2.26813
-0.426219,0.849411,-2.26826
-0.417969,0.857015,-2.26647
-0.292969,0.854274,-2.26711
-0.285156,0.849469,-2.26824
-0.285083,0.849411,-2.26826
-0.277344,0.84879,-2.26561
-0.269531,0.848168,-2.26296
-0.427924,0.841805,-2.27004
-0.278713,0.841805,-2.27004
-0.277344,0.841642,-2.26934
-0.269531,0.840842,-2.26594
-0.261719,0.840256,-2.26344
-0.428365,0.8342,-2.27183
-0.277344,0.838436,-2.27083
-0.275597,0.8342,-2.27183
-0.269531,0.833567,-2.26913
-0.261719,0.833129,-2.26726
-0.253906,0.832692,-2.2654
-0.429711,0.826594,-2.27361
-0.271877,0.826594,-2.27361
-0.269531,0.826374,-2.27268
-0.261719,0.825739,-2.26997
-0.253906,0.825329,-2.26822
-0.433594,0.818078,-2.27152
-0.432544,0.818988,-2.2754
-0.269531,0.822686,-2.27453
-0.266254,0.818988,-2.2754
-0.261719,0.818707,-2.2742
-0.253906,0.818061,-2.27145
-0.246094,0.817372,-2.26851
-0.433594,0.816341,-2.27602
-0.435325,0.811382,-2.27718
-0.262245,0.811382,-2.27718
-0.261719,0.811342,-2.27701
-0.253906,0.81056,-2.27368
-0.246094,0.810084,-2.27165
-0.441406,0.803508,-2.27782
-0.440665,0.803776,-2.27897
-0.262165,0.803776,-2.27897
-0.261719,0.803739,-2.27881
-0.253906,0.803143,-2.27627
-0.246094,0.80253,-2.27366
-0.238281,0.802013,-2.27146
-0.449219,0.795704,-2.27876
-0.446935,0.796171,-2.28075
-0.441406,0.802589,-2.27925
-0.261719,0.80288,-2.27918
-0.257944,0.796171,-2.28075
-0.253906,0.79582,-2.27926
-0.246094,0.794819,-2.275
-0.238281,0.794398,-2.2732
-0.449219,0.790016,-2.2822
-0.449726,0.788565,-2.28254
-0.25783,0.788565,-2.28254
-0.253906,0.788256,-2.28122
-0.246094,0.787681,-2.27877
-0.238281,0.787065,-2.27615
-0.457031,0.779439,-2.27785
-0.449219,0.78526,-2.28331
-0.449219,0.780858,-2.28389
-0.44874,0.780959,-2.28432
-0.258147,0.780959,-2.28432
-0.253906,0.78074,-2.28339
-0.246094,0.780369,-2.28181
-0.238281,0.779611,-2.27858
-0.457031,0.77197,-2.28022
-0.449219,0.778037,-2.28501
-0.450167,0.773353,-2.28611
-0.256498,0.773353,-2.28611
-0.253906,0.773223,-2.28556
-0.246094,0.772832,-2.28389
-0.238281,0.772274,-2.28151
-0.230469,0.771628,-2.27876
-0.457031,0.764561,-2.28284
-0.451555,0.765748,-2.28789
-0.25617,0.765748,-2.28789
-0.253906,0.765669,-2.28756
-0.246094,0.765266,-2.28584
-0.238281,0.764618,-2.28308
-0.457031,0.756949,-2.2846
-0.451478,0.758142,-2.28968
-0.257553,0.758142,-2.28968
-0.253906,0.757819,-2.28831
-0.246094,0.757356,-2.28633
-0.238281,0.756817,-2.28404
-0.449219,0.754865,-2.29045
-0.449219,0.749855,-2.28856
-0.445934,0.750536,-2.29147
-0.257794,0.750536,-2.29147
-0.253906,0.750295,-2.29044
-0.246094,0.749534,-2.2872
-0.238281,0.74899,-2.28488
-0.449219,0.741259,-2.28613
-0.441496,0.74293,-2.29325
-0.262967,0.74293,-2.29325
-0.261719,0.744889,-2.29279
-0.261719,0.742854,-2.29292
-0.253906,0.742487,-2.29136
-0.246094,0.741976,-2.28919
-0.238281,0.741244,-2.28606
-0.449219,0.733854,-2.28877
-0.441406,0.742587,-2.29333
-0.441406,0.735076,-2.29398
-0.439133,0.735324,-2.29504
-0.263199,0.735324,-2.29504
-0.261719,0.735187,-2.29445
-0.253906,0.734746,-2.29257
-0.246094,0.734258,-2.29049
-0.238281,0.733749,-2.28833
-0.449219,0.7264,-2.2912
-0.441406,0.727323,-2.29514
-0.437885,0.727719,-2.29682
-0.377831,0.727719,-2.29682
-0.371094,0.731052,-2.29604
-0.371094,0.72723,-2.29474
-0.363281,0.727366,-2.29532
-0.363281,0.732517,-2.29569
-0.355469,0.727673,-2.29663
-0.355469,0.728539,-2.29663
-0.354386,0.727719,-2.29682
-0.261719,0.729977,-2.29629
-0.260965,0.727719,-2.29682
-0.253906,0.727017,-2.29383
-0.246094,0.726202,-2.29036
-0.449219,0.719003,-2.29388
-0.441406,0.719831,-2.29741
-0.438494,0.720113,-2.29861
-0.395297,0.720113,-2.29861
-0.394531,0.720858,-2.29843
-0.394531,0.720042,-2.29831
-0.386719,0.719456,-2.29581
-0.386719,0.725084,-2.29744
-0.378906,0.719048,-2.29407
-0.378906,0.727263,-2.29693
-0.371094,0.718591,-2.29212
-0.363281,0.71904,-2.29403
-0.355469,0.719477,-2.2959
-0.347656,0.72354,-2.2978
-0.347656,0.719921,-2.29779
-0.34455,0.720113,-2.29861
-0.265475,0.720113,-2.29861
-0.261719,0.726688,-2.29706
-0.261719,0.719706,-2.29687
-0.253906,0.719157,-2.29454
-0.246094,0.71847,-2.29161
-0.449219,0.711448,-2.29588
-0.441406,0.712241,-2.29926
-0.437927,0.712507,-2.30039
-0.407443,0.712507,-2.30039
-0.402344,0.714234,-2.29999
-0.402344,0.71231,-2.29955
-0.394531,0.711594,-2.2965
-0.386719,0.711082,-2.29432
-0.363281,0.710776,-2.29302
-0.355469,0.711505,-2.29612
-0.347656,0.711898,-2.2978
-0.339844,0.715469,-2.2997
-0.339844,0.712311,-2.29955
-0.332031,0.7125,-2.30036
-0.332031,0.712598,-2.30037
-0.331872,0.712507,-2.30039
-0.276043,0.712507,-2.30039
-0.269531,0.715515,-2.29969
-0.269531,0.712241,-2.29926
-0.261719,0.711788,-2.29733
-0.253906,0.711096,-2.29438
-0.449219,0.704042,-2.29852
-0.441406,0.70469,-2.30128
-0.437981,0.704901,-2.30218
-0.416604,0.704901,-2.30218
-0.410156,0.711098,-2.30072
-0.410156,0.704396,-2.30002
-0.402344,0.703878,-2.29782
-0.394531,0.70316,-2.29476
-0.355469,0.703355,-2.29559
-0.347656,0.703823,-2.29758
-0.339844,0.704264,-2.29946
-0.332031,0.704408,-2.30007
-0.325105,0.704901,-2.30218
-0.28449,0.704901,-2.30218
-0.277344,0.711609,-2.3006
-0.277344,0.70454,-2.30064
-0.269531,0.704324,-2.29972
-0.261719,0.703787,-2.29743
-0.457031,0.695911,-2.29806
-0.449219,0.696576,-2.3009
-0.441406,0.697167,-2.30342
-0.437065,0.697296,-2.30396
-0.422252,0.697296,-2.30396
-0.417969,0.702465,-2.30275
-0.417969,0.697028,-2.30282
-0.410156,0.696282,-2.29964
-0.347656,0.695759,-2.29742
-0.339844,0.696121,-2.29896
-0.332031,0.696556,-2.30081
-0.324219,0.703706,-2.30246
-0.324219,0.69685,-2.30206
-0.316406,0.697231,-2.30369
-0.316406,0.698468,-2.30369
-0.308594,0.697291,-2.30394
-0.308594,0.697378,-2.30394
-0.308233,0.697296,-2.30396
-0.294087,0.697296,-2.30396
-0.292969,0.698614,-2.30365
-0.292969,0.697277,-2.30388
-0.285156,0.697055,-2.30294
-0.285156,0.703919,-2.30241
-0.277344,0.696669,-2.30129
-0.269531,0.696372,-2.30003
-0.261719,0.695883,-2.29794
-0.457031,0.688438,-2.30042
-0.449219,0.689073,-2.30312
-0.441406,0.689537,-2.30509
-0.433594,0.691108,-2.30541
-0.433594,0.689668,-2.30565
-0.425781,0.68948,-2.30485
-0.425781,0.693542,-2.30484
-0.417969,0.688806,-2.30198
-0.339844,0.688152,-2.2992
-0.332031,0.688526,-2.30079
-0.324219,0.688806,-2.30198
-0.316406,0.689146,-2.30343
-0.308594,0.689349,-2.3043
-0.300781,0.695402,-2.30441
-0.300781,0.689351,-2.3043
-0.292969,0.689274,-2.30398
-0.285156,0.68905,-2.30302
-0.277344,0.688876,-2.30228
-0.269531,0.688522,-2.30077
-0.261719,0.687938,-2.29829
-0.457031,0.681037,-2.30307
-0.449219,0.681657,-2.30571
-0.441406,0.681999,-2.30717
-0.433594,0.682063,-2.30744
-0.425781,0.681384,-2.30455
-0.417969,0.680427,-2.30048
-0.332031,0.680325,-2.30004
-0.324219,0.680592,-2.30118
-0.316406,0.680856,-2.3023
-0.308594,0.681108,-2.30338
-0.300781,0.681232,-2.3039
-0.292969,0.681079,-2.30325
-0.285156,0.681035,-2.30306
-0.277344,0.680858,-2.30231
-0.269531,0.680448,-2.30056
-0.457031,0.673478,-2.30505
-0.449219,0.674093,-2.30768
-0.441406,0.674323,-2.30866
-0.433594,0.674171,-2.30801
-0.425781,0.673204,-2.30389
-0.316406,0.672786,-2.30211
-0.308594,0.672803,-2.30218
-0.300781,0.673049,-2.30323
-0.292969,0.672862,-2.30243
-0.285156,0.672747,-2.30194
-0.277344,0.672785,-2.3021
-0.457031,0.665805,-2.30656
-0.449219,0.666396,-2.30907
-0.441406,0.666388,-2.30904
-0.433594,0.665925,-2.30707
-0.457031,0.658291,-2.30873
-0.449219,0.658461,-2.30946
-0.441406,0.658386,-2.30914
-0.433594,0.657833,-2.30678
-0.457031,0.650736,-2.31073
-0.449219,0.650827,-2.31112
-0.441406,0.650527,-2.30984
-0.464844,0.64251,-2.30988
-0.457031,0.643038,-2.31212
-0.449219,0.642803,-2.31113
-0.464844,0.635035,-2.31222
-0.457031,0.635235,-2.31307
-0.449219,0.634897,-2.31163
-0.472656,0.627316,-2.31352
-0.464844,0.627587,-2.31468
-0.457031,0.627177,-2.31293
-0.472656,0.619696,-2.31525
-0.464844,0.619648,-2.31504
-0.269531,0.3762,-2.3719
-0.261719,0.376104,-2.37149
-0.253906,0.376204,-2.37192
-0.246094,0.376249,-2.37211
-0.238281,0.376122,-2.37157
-0.269531,0.36877,-2.37444
-0.261719,0.369361,-2.37695
-0.253906,0.369588,-2.37792
-0.246094,0.369275,-2.37659
-0.238281,0.368954,-2.37522
-0.230469,0.368775,-2.37446
-0.269531,0.361698,-2.3785
-0.261719,0.361807,-2.37896
-0.253906,0.362179,-2.38055
-0.246094,0.361986,-2.37972
-0.238281,0.36159,-2.37803
-0.230469,0.361453,-2.37745
-0.222656,0.36127,-2.37667
-0.214844,0.360976,-2.37542
-0.285156,0.353489,-2.37771
-0.277344,0.353552,-2.37798
-0.269531,0.353624,-2.37829
-0.261719,0.353773,-2.37892
-0.253906,0.353991,-2.37985
-0.246094,0.354011,-2.37994
-0.238281,0.353811,-2.37908
-0.230469,0.353512,-2.37781
-0.222656,0.353577,-2.37809
-0.214844,0.353426,-2.37744
-0.207031,0.353341,-2.37708
-0.277344,0.345821,-2.37923
-0.269531,0.345681,-2.37864
-0.253906,0.345652,-2.37851
-0.261719,0.338063,-2.38037
-0.355469,0.872543,-2.26424
-0.347656,0.872578,-2.26439
-0.339844,0.87248,-2.26397
-0.332031,0.872364,-2.26348
-0.386719,0.864925,-2.26597
-0.378906,0.865063,-2.26656
-0.371094,0.865275,-2.26747
-0.363281,0.865592,-2.26881
-0.355469,0.865954,-2.27036
-0.347656,0.865866,-2.26998
-0.339844,0.865892,-2.27009
-0.332031,0.865634,-2.26899
-0.324219,0.865479,-2.26833
-0.316406,0.865047,-2.26649
-0.410156,0.857493,-2.2685
-0.402344,0.857912,-2.27029
-0.394531,0.858245,-2.2717
-0.386719,0.85854,-2.27296
-0.378906,0.858658,-2.27346
-0.371094,0.859391,-2.27394
-0.374329,0.858802,-2.27408
-0.363281,0.86109,-2.27354
-0.355469,0.862748,-2.27315
-0.347656,0.862349,-2.27324
-0.339844,0.862218,-2.27327
-0.332031,0.859523,-2.27391
-0.329345,0.858802,-2.27408
-0.324219,0.858599,-2.27321
-0.316406,0.858371,-2.27224
-0.308594,0.857769,-2.26968
-0.300781,0.857188,-2.2672
-0.425781,0.849519,-2.26872
-0.417969,0.850479,-2.27281
-0.410675,0.851196,-2.27586
-0.410156,0.851353,-2.27583
-0.402344,0.853886,-2.27523
-0.394531,0.855305,-2.2749
-0.386719,0.856846,-2.27454
-0.378906,0.857702,-2.27433
-0.324219,0.856089,-2.27471
-0.317341,0.851196,-2.27586
-0.316406,0.851156,-2.27569
-0.308594,0.850799,-2.27417
-0.300781,0.850308,-2.27208
-0.292969,0.849858,-2.27016
-0.285156,0.849417,-2.26828
-0.425781,0.843082,-2.27548
-0.417969,0.846185,-2.27704
-0.42275,0.843591,-2.27765
-0.316406,0.85043,-2.27604
-0.308594,0.846639,-2.27693
-0.304085,0.843591,-2.27765
-0.300781,0.843339,-2.27658
-0.292969,0.842895,-2.27468
-0.285156,0.842435,-2.27273
-0.425781,0.835031,-2.27537
-0.422144,0.835985,-2.27943
-0.300781,0.83985,-2.27853
-0.296922,0.835985,-2.27943
-0.292969,0.835704,-2.27824
-0.285156,0.83502,-2.27532
-0.277344,0.83439,-2.27264
-0.425781,0.827396,-2.27703
-0.422095,0.828379,-2.28122
-0.292969,0.82863,-2.28116
-0.29289,0.828379,-2.28122
-0.285156,0.827563,-2.27774
-0.277344,0.827028,-2.27546
-0.425781,0.82018,-2.28048
-0.422905,0.820773,-2.283
-0.293771,0.820773,-2.283
-0.292969,0.827502,-2.28142
-0.292969,0.820715,-2.28276
-0.285156,0.820101,-2.28014
-0.277344,0.819576,-2.2779
-0.269531,0.819203,-2.27631
-0.433594,0.811861,-2.27922
-0.428357,0.813168,-2.28479
-0.425781,0.816512,-2.284
-0.292969,0.818277,-2.28359
-0.290534,0.813168,-2.28479
-0.285156,0.812846,-2.28342
-0.277344,0.812322,-2.28119
-0.269531,0.811932,-2.27953
-0.433594,0.805114,-2.28467
-0.431487,0.805562,-2.28657
-0.287042,0.805562,-2.28657
-0.285156,0.805446,-2.28608
-0.277344,0.804928,-2.28388
-0.269531,0.804434,-2.28177
-0.441406,0.797008,-2.28432
-0.435745,0.797956,-2.28836
-0.433594,0.801162,-2.28761
-0.285156,0.803188,-2.28713
-0.28225,0.797956,-2.28836
-0.277344,0.797511,-2.28646
-0.269531,0.796832,-2.28357
-0.261719,0.79644,-2.2819
-0.449219,0.788638,-2.28285
-0.441406,0.789718,-2.28745
-0.437488,0.79035,-2.29014
-0.281908,0.79035,-2.29014
-0.277344,0.78995,-2.28844
-0.269531,0.789382,-2.28602
-0.261719,0.788875,-2.28386
-0.441406,0.78233,-2.29016
-0.438635,0.782744,-2.29193
-0.287313,0.782744,-2.29193
-0.285156,0.785408,-2.2913
-0.285156,0.782603,-2.29133
-0.277344,0.782515,-2.29095
-0.269531,0.781766,-2.28776
-0.261719,0.781197,-2.28534
-0.449219,0.773501,-2.28674
-0.441406,0.774845,-2.29247
-0.438703,0.775139,-2.29372
-0.287668,0.775139,-2.29372
-0.285156,0.774962,-2.29296
-0.277344,0.774649,-2.29163
-0.269531,0.774272,-2.29002
-0.261719,0.773721,-2.28767
-0.449219,0.766161,-2.28966
-0.441406,0.767285,-2.29445
-0.439696,0.767533,-2.2955
-0.285156,0.769115,-2.29513
-0.284519,0.767533,-2.2955
-0.277344,0.767032,-2.29337
-0.269531,0.766739,-2.29212
-0.261719,0.766037,-2.28913
-0.449219,0.758505,-2.29123
-0.441406,0.759559,-2.29572
-0.439019,0.759927,-2.29729
-0.28227,0.759927,-2.29729
-0.277344,0.759431,-2.29517
-0.269531,0.759074,-2.29365
-0.261719,0.758646,-2.29183
-0.441406,0.751378,-2.29505
-0.435722,0.752321,-2.29907
-0.357867,0.752321,-2.29907
-0.355469,0.75335,-2.29883
-0.355469,0.752235,-2.2987
-0.351659,0.752321,-2.29907
-0.28452,0.752321,-2.29907
-0.277344,0.751751,-2.29664
-0.269531,0.751279,-2.29463
-0.261719,0.750861,-2.29285
-0.441406,0.742948,-2.29333
-0.433594,0.749627,-2.2997
-0.433594,0.744088,-2.29818
-0.429766,0.744716,-2.30086
-0.373435,0.744716,-2.30086
-0.371094,0.746323,-2.30048
-0.371094,0.744482,-2.29986
-0.363281,0.744218,-2.29874
-0.363281,0.749766,-2.29967
-0.355469,0.744047,-2.29801
-0.347656,0.751043,-2.29937
-0.347656,0.744238,-2.29882
-0.339844,0.744465,-2.29979
-0.339844,0.748066,-2.30007
-0.33295,0.744716,-2.30086
-0.301658,0.744716,-2.30086
-0.300781,0.744838,-2.30083
-0.300781,0.74471,-2.30083
-0.292969,0.744436,-2.29967
-0.292969,0.750291,-2.29955
-0.285156,0.744192,-2.29862
-0.285156,0.751797,-2.29919
-0.277344,0.744214,-2.29872
-0.269531,0.743525,-2.29579
-0.433594,0.736016,-2.29798
-0.426375,0.73711,-2.30264
-0.388786,0.73711,-2.30264
-0.386719,0.737948,-2.30245
-0.386719,0.736946,-2.30194
-0.378906,0.736569,-2.30034
